,index,shannon,vowels,numbers,dots,length,symbols,f_slash,d_d,d_a,d_s,a_d,a_a,a_s,s_d,s_a,s_s,class
10210,17903,4.0,9,7,3,44,2,4,6.0,0.0,1.0,0.0,24.0,6.0,1.0,5.0,0.0,1
10211,16654,5.0,21,26,3,116,8,3,18.0,7.0,0.0,8.0,54.0,13.0,0.0,13.0,2.0,1
10212,11757,3.0,8,19,1,63,4,4,6.0,1.0,12.0,8.0,9.0,6.0,5.0,12.0,3.0,1
10213,13869,4.0,45,7,3,164,8,4,3.0,0.0,3.0,0.0,101.0,25.0,4.0,24.0,3.0,1
10214,9583,4.0,15,17,1,73,3,3,14.0,0.0,2.0,0.0,35.0,9.0,3.0,8.0,1.0,0
10215,6696,4.0,11,5,1,44,2,3,4.0,0.0,0.0,1.0,30.0,4.0,0.0,4.0,0.0,0
10216,3180,4.0,11,0,1,38,3,2,0.0,0.0,0.0,0.0,27.0,5.0,0.0,5.0,0.0,0
10217,15089,3.0,1,0,1,11,1,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1
10218,8275,4.0,15,9,3,60,3,1,7.0,0.0,2.0,1.0,37.0,5.0,1.0,6.0,0.0,0
10219,9065,3.0,8,0,1,20,2,1,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0
10220,11030,3.0,2,16,4,34,3,3,11.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
10221,17837,4.0,18,0,3,78,4,5,0.0,0.0,0.0,0.0,55.0,10.0,0.0,10.0,2.0,1
10222,4557,4.0,7,0,2,33,2,1,0.0,0.0,0.0,0.0,26.0,3.0,0.0,3.0,0.0,0
10223,7812,4.0,12,5,1,41,3,3,3.0,0.0,1.0,0.0,23.0,6.0,2.0,5.0,0.0,0
10224,12839,3.0,13,0,3,68,3,6,0.0,0.0,0.0,0.0,49.0,8.0,0.0,8.0,2.0,1
10225,6297,3.0,17,0,7,50,3,1,0.0,0.0,0.0,0.0,31.0,9.0,0.0,9.0,0.0,0
10226,19860,3.0,11,0,1,32,2,3,0.0,0.0,0.0,0.0,24.0,4.0,0.0,3.0,0.0,1
10227,14534,4.0,15,0,3,58,4,6,0.0,0.0,0.0,0.0,37.0,9.0,0.0,9.0,2.0,1
10228,19708,3.0,2,16,4,34,3,3,11.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
10229,1132,4.0,7,0,2,25,2,1,0.0,0.0,0.0,0.0,19.0,3.0,0.0,2.0,0.0,0
10230,10642,4.0,11,0,1,38,4,4,0.0,0.0,0.0,0.0,25.0,5.0,0.0,5.0,2.0,1
10231,10521,4.0,9,13,3,64,3,4,4.0,7.0,2.0,8.0,30.0,4.0,1.0,5.0,2.0,1
10232,19678,4.0,18,1,3,69,7,3,0.0,0.0,0.0,0.0,42.0,12.0,1.0,11.0,2.0,1
10233,2871,4.0,16,0,3,56,3,1,0.0,0.0,0.0,0.0,43.0,6.0,0.0,6.0,0.0,0
10234,12996,4.0,23,6,3,88,7,3,4.0,0.0,1.0,0.0,53.0,13.0,2.0,12.0,2.0,1
10235,1772,4.0,9,6,1,36,3,3,5.0,0.0,0.0,1.0,19.0,5.0,0.0,5.0,0.0,0
10236,10593,2.0,3,0,1,11,1,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1
10237,1913,3.0,4,7,1,24,2,3,6.0,0.0,1.0,1.0,9.0,3.0,0.0,3.0,0.0,0
10238,14212,3.0,7,2,3,26,2,2,1.0,0.0,1.0,1.0,14.0,4.0,0.0,4.0,0.0,1
10239,9256,5.0,78,48,3,371,9,3,10.0,35.0,3.0,30.0,234.0,26.0,8.0,21.0,3.0,0
10240,12602,4.0,9,3,3,51,5,3,2.0,0.0,0.0,0.0,32.0,7.0,1.0,6.0,2.0,1
10241,14188,4.0,24,3,3,89,7,3,1.0,0.0,1.0,0.0,57.0,13.0,2.0,12.0,2.0,1
10242,15417,4.0,9,2,2,30,4,3,1.0,1.0,0.0,0.0,16.0,5.0,1.0,3.0,2.0,1
10243,1105,4.0,33,7,1,111,3,5,6.0,0.0,1.0,1.0,74.0,14.0,0.0,14.0,0.0,0
10244,17759,4.0,2,16,4,34,3,3,11.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
10245,4956,4.0,20,17,2,77,4,1,6.0,1.0,10.0,4.0,31.0,7.0,7.0,10.0,0.0,0
10246,8307,3.0,9,0,2,30,2,1,0.0,0.0,0.0,0.0,23.0,3.0,0.0,3.0,0.0,0
10247,19447,4.0,29,4,3,107,7,3,1.0,0.0,2.0,0.0,69.0,15.0,3.0,14.0,2.0,1
10248,3696,3.0,13,0,2,35,3,2,0.0,0.0,0.0,0.0,24.0,5.0,0.0,5.0,0.0,0
10249,7778,4.0,11,0,2,40,3,2,0.0,0.0,0.0,0.0,25.0,7.0,0.0,7.0,0.0,0
10250,17041,3.0,19,35,1,99,4,4,10.0,5.0,20.0,12.0,9.0,10.0,13.0,16.0,3.0,1
10251,628,4.0,21,30,1,153,7,1,24.0,2.0,3.0,0.0,62.0,28.0,6.0,25.0,2.0,0
10252,2451,4.0,22,19,2,104,4,3,14.0,0.0,5.0,1.0,54.0,11.0,4.0,12.0,2.0,0
10253,16953,3.0,7,0,2,31,3,3,0.0,0.0,0.0,0.0,19.0,6.0,0.0,5.0,0.0,1
10254,19962,3.0,11,0,2,27,1,0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,2.0,0.0,1
10255,2176,3.0,7,0,2,25,2,1,0.0,0.0,0.0,0.0,19.0,3.0,0.0,2.0,0.0,0
10256,17838,4.0,13,5,3,56,2,5,4.0,0.0,1.0,0.0,35.0,7.0,1.0,7.0,0.0,1
10257,2787,4.0,12,1,2,58,3,5,0.0,0.0,1.0,0.0,41.0,7.0,1.0,7.0,0.0,0
10258,12297,4.0,17,3,2,56,4,4,1.0,0.0,2.0,2.0,35.0,6.0,0.0,7.0,2.0,1
10259,1196,3.0,7,0,2,31,2,1,0.0,0.0,0.0,0.0,24.0,3.0,0.0,3.0,0.0,0
10260,7618,3.0,7,0,2,29,2,1,0.0,0.0,0.0,0.0,22.0,3.0,0.0,3.0,0.0,0
10261,4444,4.0,10,15,1,46,3,3,14.0,0.0,0.0,0.0,21.0,5.0,1.0,4.0,0.0,0
10262,11128,3.0,12,31,1,90,4,4,10.0,3.0,18.0,10.0,10.0,9.0,11.0,15.0,3.0,1
10263,15514,4.0,20,4,2,81,4,5,2.0,0.0,2.0,1.0,51.0,10.0,1.0,11.0,2.0,1
10264,5722,4.0,15,5,3,69,3,2,4.0,0.0,1.0,0.0,44.0,9.0,1.0,9.0,0.0,0
10265,17705,4.0,54,7,3,179,8,3,4.0,0.0,2.0,0.0,122.0,23.0,3.0,22.0,2.0,1
10266,10695,4.0,25,2,1,80,6,5,1.0,0.0,1.0,0.0,56.0,9.0,1.0,9.0,2.0,1
10267,4967,4.0,16,6,3,73,3,3,4.0,0.0,2.0,0.0,42.0,11.0,2.0,11.0,0.0,0
10268,10410,3.0,9,0,2,31,3,3,0.0,0.0,0.0,0.0,19.0,6.0,0.0,5.0,0.0,1
10269,4009,4.0,17,2,4,47,3,2,1.0,0.0,1.0,0.0,26.0,8.0,1.0,8.0,1.0,0
10270,15515,4.0,68,5,4,221,8,3,1.0,0.0,3.0,0.0,142.0,34.0,4.0,33.0,3.0,1
10271,3583,3.0,3,4,1,18,4,1,2.0,1.0,0.0,1.0,6.0,3.0,1.0,2.0,1.0,0
10272,19794,4.0,10,0,2,46,4,2,0.0,0.0,0.0,0.0,32.0,7.0,0.0,6.0,0.0,1
10273,12424,3.0,10,0,3,33,2,0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,5.0,0.0,1
10274,8277,4.0,14,0,1,43,3,2,0.0,0.0,0.0,0.0,34.0,4.0,0.0,4.0,0.0,0
10275,3667,4.0,16,0,1,39,2,4,0.0,0.0,0.0,0.0,29.0,5.0,0.0,4.0,0.0,0
10276,12474,3.0,6,0,1,15,1,0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,1
10277,12782,4.0,21,10,3,92,8,3,6.0,0.0,3.0,0.0,51.0,13.0,4.0,12.0,2.0,1
10278,10211,3.0,1,10,3,28,3,4,5.0,1.0,4.0,1.0,6.0,2.0,4.0,2.0,2.0,1
10279,3423,3.0,10,0,2,39,2,1,0.0,0.0,0.0,0.0,32.0,3.0,0.0,3.0,0.0,0
10280,10717,4.0,5,3,3,37,5,3,1.0,1.0,0.0,1.0,17.0,7.0,1.0,6.0,2.0,1
10281,8199,4.0,10,8,3,45,2,3,5.0,1.0,2.0,1.0,25.0,4.0,2.0,4.0,0.0,0
10282,18563,4.0,7,1,3,43,5,3,0.0,0.0,0.0,0.0,26.0,7.0,1.0,6.0,2.0,1
10283,5366,4.0,13,7,1,58,4,3,6.0,0.0,0.0,0.0,35.0,8.0,1.0,7.0,0.0,0
10284,2895,3.0,10,0,1,30,2,1,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0
10285,14122,4.0,5,0,1,28,3,4,0.0,0.0,0.0,0.0,18.0,4.0,0.0,3.0,2.0,1
10286,1296,4.0,7,7,3,44,4,3,6.0,0.0,0.0,0.0,21.0,8.0,1.0,7.0,0.0,0
10287,3642,4.0,21,7,2,95,5,4,3.0,0.0,3.0,3.0,52.0,15.0,1.0,17.0,0.0,0
10288,17206,4.0,1,10,4,28,3,3,6.0,0.0,4.0,0.0,7.0,2.0,4.0,2.0,2.0,1
10289,18370,4.0,14,0,2,52,4,4,0.0,0.0,0.0,0.0,35.0,7.0,0.0,7.0,2.0,1
10290,19703,4.0,15,0,4,62,4,4,0.0,0.0,0.0,0.0,41.0,9.0,0.0,9.0,2.0,1
10291,19520,4.0,58,11,4,184,8,3,7.0,0.0,3.0,1.0,113.0,27.0,3.0,27.0,2.0,1
10292,8548,3.0,15,0,1,39,3,4,0.0,0.0,0.0,0.0,25.0,7.0,0.0,6.0,0.0,0
10293,5451,4.0,13,31,2,93,7,3,22.0,8.0,1.0,8.0,30.0,10.0,1.0,10.0,2.0,0
10294,10685,4.0,35,12,2,129,8,4,8.0,0.0,3.0,0.0,76.0,18.0,4.0,17.0,2.0,1
10295,15449,5.0,19,12,2,85,8,3,6.0,0.0,5.0,3.0,43.0,9.0,3.0,11.0,4.0,1
10296,7866,4.0,22,3,5,69,3,3,2.0,0.0,1.0,1.0,48.0,7.0,0.0,8.0,1.0,0
10297,12867,4.0,11,4,3,48,4,4,1.0,2.0,1.0,2.0,26.0,6.0,1.0,6.0,2.0,1
10298,14607,4.0,14,0,3,48,3,1,0.0,0.0,0.0,0.0,35.0,6.0,0.0,6.0,0.0,1
10299,9797,4.0,15,4,2,56,3,1,2.0,2.0,0.0,1.0,34.0,8.0,1.0,7.0,0.0,0
10300,11755,4.0,21,7,2,76,4,5,5.0,0.0,1.0,1.0,51.0,7.0,1.0,7.0,2.0,1
10301,13979,4.0,18,3,2,70,4,5,2.0,0.0,1.0,0.0,49.0,7.0,1.0,7.0,2.0,1
10302,9738,4.0,16,14,2,64,3,1,12.0,0.0,2.0,0.0,33.0,7.0,2.0,7.0,0.0,0
10303,14385,4.0,9,0,3,40,4,4,0.0,0.0,0.0,0.0,23.0,7.0,0.0,7.0,2.0,1
10304,6474,3.0,9,0,1,22,3,1,0.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,0.0,0
10305,8811,4.0,13,0,2,40,3,2,0.0,0.0,0.0,0.0,29.0,5.0,0.0,5.0,0.0,0
10306,492,3.0,8,0,2,24,4,1,0.0,0.0,0.0,0.0,13.0,5.0,0.0,5.0,0.0,0
10307,11691,3.0,6,0,1,19,1,0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,1
10308,17941,4.0,2,14,4,32,3,3,9.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
10309,1116,3.0,6,4,2,32,3,1,3.0,1.0,0.0,0.0,19.0,4.0,1.0,3.0,0.0,0
10310,5637,4.0,32,2,1,105,4,4,1.0,0.0,1.0,0.0,65.0,17.0,1.0,17.0,2.0,0
10311,5085,4.0,13,1,1,47,3,3,0.0,1.0,0.0,1.0,30.0,7.0,0.0,7.0,0.0,0
10312,1757,4.0,14,160,12,235,3,1,131.0,22.0,7.0,25.0,26.0,8.0,4.0,11.0,0.0,0
10313,11486,4.0,19,0,2,60,3,5,0.0,0.0,0.0,0.0,45.0,6.0,0.0,6.0,2.0,1
10314,17252,4.0,16,3,3,74,4,7,1.0,0.0,2.0,1.0,47.0,9.0,1.0,10.0,2.0,1
10315,19060,4.0,7,0,2,33,3,3,0.0,0.0,0.0,0.0,22.0,4.0,0.0,4.0,2.0,1
10316,6353,4.0,14,0,2,39,2,3,0.0,0.0,0.0,0.0,28.0,5.0,0.0,5.0,0.0,0
10317,19901,3.0,5,0,2,26,3,3,0.0,0.0,0.0,0.0,15.0,4.0,0.0,4.0,2.0,1
10318,19982,4.0,5,10,4,32,3,3,6.0,0.0,4.0,0.0,11.0,2.0,4.0,2.0,2.0,1
10319,3644,4.0,20,11,1,80,6,3,9.0,0.0,2.0,0.0,44.0,9.0,2.0,8.0,5.0,0
10320,14350,4.0,9,0,3,45,3,5,0.0,0.0,0.0,0.0,28.0,7.0,0.0,7.0,2.0,1
10321,12001,4.0,12,9,3,56,4,4,3.0,5.0,1.0,5.0,26.0,6.0,1.0,6.0,2.0,1
10322,11185,4.0,6,0,2,42,3,6,0.0,0.0,0.0,0.0,26.0,7.0,0.0,6.0,2.0,1
10323,1696,3.0,5,0,1,21,3,1,0.0,0.0,0.0,0.0,14.0,3.0,0.0,3.0,0.0,0
10324,2295,3.0,4,0,1,14,2,1,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0
10325,14794,4.0,7,2,2,43,4,4,1.0,0.0,1.0,0.0,25.0,6.0,1.0,6.0,2.0,1
10326,14696,4.0,45,2,8,126,1,0,0.0,1.0,1.0,2.0,106.0,7.0,0.0,8.0,0.0,1
10327,5939,4.0,16,13,2,64,3,4,11.0,0.0,1.0,1.0,31.0,9.0,1.0,9.0,0.0,0
10328,18997,4.0,14,0,2,50,6,3,0.0,0.0,0.0,0.0,34.0,7.0,0.0,6.0,2.0,1
10329,9968,3.0,3,1,2,14,2,1,0.0,0.0,1.0,1.0,7.0,2.0,0.0,2.0,0.0,0
10330,11033,4.0,23,7,3,106,7,5,4.0,0.0,3.0,0.0,60.0,17.0,3.0,16.0,2.0,1
10331,3313,3.0,6,0,2,25,2,2,0.0,0.0,0.0,0.0,16.0,4.0,0.0,4.0,0.0,0
10332,14824,4.0,15,1,7,55,3,4,0.0,1.0,0.0,1.0,29.0,11.0,0.0,11.0,1.0,1
10333,9784,4.0,12,6,1,60,3,5,5.0,0.0,1.0,0.0,40.0,6.0,1.0,6.0,0.0,0
10334,9915,4.0,42,7,2,162,6,2,4.0,0.0,2.0,0.0,101.0,23.0,3.0,22.0,6.0,0
10335,215,4.0,13,12,2,58,3,5,8.0,0.0,4.0,0.0,32.0,5.0,4.0,4.0,0.0,0
10336,1072,4.0,14,0,2,47,3,2,0.0,0.0,0.0,0.0,34.0,6.0,0.0,6.0,0.0,0
10337,8682,4.0,35,17,1,120,3,5,11.0,1.0,5.0,1.0,69.0,14.0,5.0,13.0,0.0,0
10338,7006,4.0,8,5,1,40,4,4,3.0,0.0,1.0,0.0,22.0,6.0,2.0,5.0,0.0,0
10339,13379,4.0,11,0,3,44,4,3,0.0,0.0,0.0,0.0,29.0,6.0,0.0,6.0,2.0,1
10340,8652,4.0,18,0,2,52,2,3,0.0,0.0,0.0,0.0,41.0,5.0,0.0,5.0,0.0,0
10341,13705,3.0,5,0,2,35,3,4,0.0,0.0,0.0,0.0,22.0,5.0,0.0,5.0,2.0,1
10342,15384,4.0,22,28,4,126,6,6,17.0,10.0,0.0,10.0,60.0,13.0,1.0,12.0,2.0,1
10343,25,4.0,19,0,2,68,5,4,0.0,0.0,0.0,0.0,48.0,8.0,0.0,8.0,3.0,0
10344,19442,4.0,10,7,5,56,4,5,5.0,1.0,1.0,1.0,26.0,9.0,1.0,9.0,2.0,1
10345,10601,4.0,34,9,4,138,7,3,6.0,0.0,2.0,0.0,85.0,20.0,3.0,19.0,2.0,1
10346,7659,3.0,5,5,1,23,2,2,4.0,0.0,0.0,0.0,12.0,3.0,1.0,2.0,0.0,0
10347,13401,3.0,3,0,3,29,3,3,0.0,0.0,0.0,0.0,16.0,5.0,0.0,5.0,2.0,1
10348,5690,4.0,9,3,1,31,4,1,0.0,2.0,0.0,2.0,18.0,4.0,1.0,3.0,0.0,0
10349,9744,4.0,12,7,2,58,3,6,4.0,0.0,3.0,0.0,31.0,8.0,3.0,8.0,0.0,0
10350,19231,4.0,9,0,3,37,3,3,0.0,0.0,0.0,0.0,24.0,5.0,0.0,5.0,2.0,1
10351,18627,4.0,13,0,3,51,2,2,0.0,0.0,0.0,0.0,40.0,5.0,0.0,5.0,0.0,1
10352,12721,4.0,18,0,1,52,4,4,0.0,0.0,0.0,0.0,37.0,6.0,0.0,6.0,2.0,1
10353,9171,4.0,8,3,2,38,3,3,1.0,0.0,2.0,0.0,24.0,4.0,2.0,4.0,0.0,0
10354,10847,4.0,22,9,3,104,5,8,5.0,0.0,4.0,0.0,64.0,12.0,4.0,12.0,2.0,1
10355,11908,3.0,6,0,1,16,1,0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,1
10356,630,4.0,22,8,1,97,4,7,5.0,0.0,3.0,0.0,58.0,13.0,3.0,12.0,2.0,0
10357,18686,3.0,6,0,1,18,1,0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,1
10358,8707,4.0,8,2,1,31,4,1,0.0,2.0,0.0,1.0,19.0,4.0,1.0,3.0,0.0,0
10359,17583,4.0,11,3,2,35,2,0,2.0,1.0,0.0,0.0,23.0,4.0,1.0,3.0,0.0,1
10360,6614,4.0,23,8,1,82,3,5,5.0,0.0,3.0,0.0,55.0,8.0,3.0,7.0,0.0,0
10361,5243,4.0,14,15,1,52,3,3,14.0,0.0,0.0,0.0,27.0,5.0,1.0,4.0,0.0,0
10362,1102,4.0,16,0,2,44,3,2,0.0,0.0,0.0,0.0,33.0,5.0,0.0,5.0,0.0,0
10363,2204,3.0,4,7,1,24,2,3,6.0,0.0,1.0,1.0,9.0,3.0,0.0,3.0,0.0,0
10364,19802,4.0,2,15,4,33,3,3,10.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
10365,12903,4.0,13,2,3,62,6,4,1.0,0.0,1.0,0.0,38.0,9.0,1.0,9.0,2.0,1
10366,11477,4.0,13,2,4,64,8,3,1.0,0.0,0.0,0.0,36.0,12.0,1.0,11.0,2.0,1
10367,11308,4.0,5,1,2,33,4,5,0.0,0.0,1.0,1.0,16.0,6.0,0.0,6.0,2.0,1
10368,13767,3.0,12,0,2,36,2,2,0.0,0.0,0.0,0.0,28.0,4.0,0.0,3.0,0.0,1
10369,15064,3.0,8,0,2,27,2,4,0.0,0.0,0.0,0.0,15.0,6.0,0.0,5.0,0.0,1
10370,12512,4.0,20,6,3,83,7,3,2.0,0.0,3.0,2.0,46.0,12.0,2.0,13.0,2.0,1
10371,19992,3.0,0,9,3,20,3,3,5.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,2.0,1
10372,14890,3.0,16,0,1,43,2,0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,2.0,0.0,1
10373,719,3.0,8,0,1,23,2,1,0.0,0.0,0.0,0.0,19.0,2.0,0.0,1.0,0.0,0
10374,13839,3.0,6,0,1,16,1,0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,1
10375,6155,4.0,27,3,2,110,6,4,1.0,0.0,2.0,0.0,65.0,17.0,2.0,16.0,6.0,0
10376,4025,4.0,22,6,1,90,4,6,4.0,0.0,2.0,0.0,56.0,12.0,2.0,11.0,2.0,0
10377,8224,4.0,27,0,1,90,3,3,0.0,0.0,0.0,0.0,60.0,15.0,0.0,14.0,0.0,0
10378,15493,3.0,12,2,1,44,4,6,1.0,0.0,1.0,0.0,27.0,6.0,1.0,5.0,2.0,1
10379,16093,4.0,31,1,3,112,8,10,0.0,0.0,1.0,1.0,72.0,17.0,0.0,17.0,3.0,1
10380,5818,4.0,12,0,3,43,3,2,0.0,0.0,0.0,0.0,30.0,6.0,0.0,6.0,0.0,0
10381,11956,4.0,15,0,3,60,7,3,0.0,0.0,0.0,0.0,37.0,10.0,0.0,10.0,2.0,1
10382,3866,3.0,7,4,2,30,2,1,3.0,0.0,1.0,1.0,20.0,2.0,0.0,2.0,0.0,0
10383,2745,3.0,10,0,1,33,3,3,0.0,0.0,0.0,0.0,23.0,5.0,0.0,4.0,0.0,0
10384,11867,4.0,9,0,3,45,4,3,0.0,0.0,0.0,0.0,30.0,6.0,0.0,6.0,2.0,1
10385,10343,4.0,7,8,4,42,2,4,6.0,0.0,2.0,0.0,19.0,6.0,2.0,6.0,0.0,1
10386,17493,4.0,3,7,2,39,3,5,5.0,0.0,2.0,0.0,19.0,4.0,2.0,4.0,2.0,1
10387,11950,3.0,7,0,3,32,2,2,0.0,0.0,0.0,0.0,21.0,5.0,0.0,5.0,0.0,1
10388,18099,3.0,5,4,2,27,2,2,3.0,0.0,0.0,1.0,14.0,4.0,0.0,4.0,0.0,1
10389,4214,4.0,24,7,1,96,3,6,6.0,0.0,1.0,0.0,61.0,13.0,1.0,13.0,0.0,0
10390,12096,4.0,13,16,3,66,4,2,11.0,0.0,5.0,2.0,32.0,5.0,3.0,7.0,0.0,1
10391,15193,4.0,17,0,3,65,3,5,0.0,0.0,0.0,0.0,48.0,7.0,0.0,7.0,2.0,1
10392,1401,3.0,9,1,4,32,2,1,0.0,1.0,0.0,0.0,20.0,5.0,1.0,4.0,0.0,0
10393,12828,4.0,9,0,2,38,4,3,0.0,0.0,0.0,0.0,24.0,6.0,0.0,5.0,2.0,1
10394,3253,4.0,3,10,1,23,3,1,9.0,0.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,0
10395,18642,3.0,10,0,2,33,2,2,0.0,0.0,0.0,0.0,24.0,4.0,0.0,4.0,0.0,1
10396,2158,4.0,13,2,1,55,3,3,1.0,1.0,0.0,0.0,37.0,8.0,1.0,6.0,0.0,0
10397,8578,3.0,6,1,3,42,2,3,0.0,0.0,1.0,1.0,28.0,5.0,0.0,6.0,0.0,0
10398,17497,3.0,5,0,3,30,3,3,0.0,0.0,0.0,0.0,17.0,5.0,0.0,5.0,2.0,1
10399,7011,4.0,7,5,2,32,3,1,4.0,0.0,1.0,1.0,16.0,4.0,0.0,5.0,0.0,0
10400,17181,4.0,12,0,2,62,4,8,0.0,0.0,0.0,0.0,40.0,10.0,0.0,9.0,2.0,1
10401,10197,4.0,13,1,3,62,3,7,0.0,0.0,1.0,1.0,40.0,8.0,0.0,9.0,2.0,1
10402,3841,4.0,23,5,1,89,5,6,4.0,0.0,0.0,0.0,56.0,13.0,1.0,12.0,2.0,0
10403,11849,3.0,6,0,2,17,1,0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,1
10404,2100,4.0,6,2,2,28,3,1,1.0,0.0,1.0,1.0,16.0,4.0,0.0,4.0,0.0,0
10405,1673,4.0,15,6,3,54,2,5,4.0,0.0,2.0,0.0,33.0,6.0,2.0,6.0,0.0,0
10406,10293,3.0,5,4,2,27,2,2,3.0,0.0,0.0,1.0,14.0,4.0,0.0,4.0,0.0,1
10407,4213,4.0,16,12,3,63,5,2,10.0,0.0,1.0,0.0,34.0,8.0,2.0,7.0,0.0,0
10408,7480,3.0,12,0,2,34,2,2,0.0,0.0,0.0,0.0,25.0,4.0,0.0,4.0,0.0,0
10409,14562,4.0,14,3,3,69,4,4,2.0,0.0,1.0,0.0,45.0,8.0,1.0,8.0,3.0,1
10410,17045,2.0,2,0,1,10,2,0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,1
10411,11515,4.0,21,1,2,76,8,3,0.0,0.0,0.0,0.0,49.0,12.0,1.0,11.0,2.0,1
10412,8547,4.0,7,1,1,31,4,1,0.0,1.0,0.0,0.0,21.0,4.0,1.0,3.0,0.0,0
10413,14823,4.0,27,5,3,95,8,3,3.0,0.0,1.0,0.0,59.0,14.0,2.0,13.0,2.0,1
10414,16923,3.0,7,0,1,17,1,0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,1
10415,16363,5.0,67,9,3,231,12,3,7.0,0.0,2.0,0.0,145.0,31.0,2.0,30.0,13.0,1
10416,14609,4.0,8,2,2,64,6,5,0.0,0.0,2.0,0.0,35.0,10.0,2.0,9.0,5.0,1
10417,9388,4.0,9,5,2,41,2,2,4.0,0.0,1.0,0.0,28.0,3.0,1.0,3.0,0.0,0
10418,10070,4.0,21,0,1,71,4,5,0.0,0.0,0.0,0.0,47.0,11.0,0.0,10.0,2.0,1
10419,10860,4.0,29,5,3,110,4,8,2.0,0.0,3.0,2.0,81.0,8.0,1.0,10.0,2.0,1
10420,2005,4.0,25,3,2,103,4,5,1.0,0.0,2.0,0.0,59.0,18.0,2.0,18.0,2.0,0
10421,15887,4.0,38,8,3,133,8,3,4.0,0.0,3.0,0.0,82.0,19.0,4.0,18.0,2.0,1
10422,15233,4.0,7,2,3,43,5,3,1.0,0.0,0.0,0.0,25.0,7.0,1.0,6.0,2.0,1
10423,13411,4.0,9,3,4,59,5,9,1.0,0.0,2.0,2.0,26.0,10.0,0.0,12.0,5.0,1
10424,2257,4.0,13,21,2,87,4,4,18.0,0.0,3.0,1.0,33.0,13.0,2.0,14.0,2.0,0
10425,17120,4.0,19,4,3,74,4,7,2.0,0.0,2.0,0.0,43.0,11.0,2.0,11.0,2.0,1
10426,5574,4.0,21,2,2,58,3,2,1.0,1.0,0.0,1.0,44.0,5.0,0.0,5.0,0.0,0
10427,9083,3.0,15,2,2,53,4,2,1.0,0.0,1.0,1.0,38.0,5.0,0.0,6.0,0.0,0
10428,5355,4.0,26,0,1,69,3,2,0.0,0.0,0.0,0.0,50.0,9.0,0.0,9.0,0.0,0
10429,6093,4.0,15,0,2,54,3,4,0.0,0.0,0.0,0.0,38.0,8.0,0.0,7.0,0.0,0
10430,7935,4.0,19,0,2,71,4,4,0.0,0.0,0.0,0.0,49.0,11.0,0.0,10.0,0.0,0
10431,1519,4.0,22,39,1,123,6,1,22.0,17.0,0.0,16.0,49.0,8.0,1.0,7.0,2.0,0
10432,1378,3.0,7,0,3,26,2,1,0.0,0.0,0.0,0.0,17.0,4.0,0.0,4.0,0.0,0
10433,15206,3.0,17,1,1,53,3,4,0.0,0.0,1.0,1.0,42.0,3.0,0.0,3.0,2.0,1
10434,13200,3.0,17,0,3,42,1,0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,3.0,0.0,1
10435,18191,4.0,8,0,2,35,3,3,0.0,0.0,0.0,0.0,24.0,4.0,0.0,4.0,2.0,1
10436,5842,4.0,25,5,2,97,4,1,4.0,0.0,1.0,0.0,64.0,13.0,1.0,13.0,0.0,0
10437,7122,3.0,8,0,1,22,2,1,0.0,0.0,0.0,0.0,18.0,2.0,0.0,1.0,0.0,0
10438,16211,3.0,9,0,1,21,1,0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,1
10439,12820,4.0,11,6,3,54,4,4,4.0,0.0,2.0,0.0,31.0,6.0,2.0,6.0,2.0,1
10440,5832,4.0,42,8,1,124,3,5,5.0,0.0,3.0,0.0,79.0,17.0,3.0,16.0,0.0,0
10441,9821,3.0,12,0,1,31,2,2,0.0,0.0,0.0,0.0,24.0,3.0,0.0,3.0,0.0,0
